x,y
1.6566987037658691,-1.327749490737915
1.6672286197010944,-1.3660630835129455
1.6790998424211094,-1.4039390799641083
1.6922230310484658,-1.4414077608785485
1.7065088447057148,-1.4784994070434123
1.7218679425154086,-1.5152442992458444
1.7382109836000985,-1.5516727182729906
1.755448627082336,-1.5878149449119965
1.7734915320846727,-1.623701259950007
1.79225035772966,-1.659361944174168
1.81163576313985,-1.694827278371625
1.831558407437794,-1.7301275433295231
1.8519289497460438,-1.7652930198350079
1.8726580491871505,-1.800353988675225
1.8936563648836657,-1.8353407306373197
1.9148345559581414,-1.8702835265084377
1.9361032815331294,-1.9052126570757237
1.9573732007311804,-1.940158403126324
1.9785549726748468,-1.9751510454473837
1.9995592564866795,-2.0102208648260484
2.0202967112892307,-2.045398142049463
2.0406779962050514,-2.080713157904773
2.0606137703566936,-2.1161961931791247
2.0800146928667096,-2.1518775286596634
2.0987914228576496,-2.187787445133534
2.1168546194520657,-2.2239562233878822
2.134114941772509,-2.2604141442098524
2.150483048941533,-2.2971914883865923
2.165869600081687,-2.3343185367052453
2.1801852543155236,-2.3718255699529585
2.1933406707655942,-2.4097428689168754
2.205247134740394,-2.4481004912564446
2.215934098318249,-2.48688638848094
2.225687833230023,-2.5259970000199488
2.2348283267139246,-2.565316751517647
2.2436755660081635,-2.604730068618211
2.252549538350949,-2.644121376965817
2.26177023098049,-2.6833751022046424
2.2716576311349943,-2.722375669978863
2.2825317260526727,-2.7610075059326546
2.2947123371684572,-2.7991550968222274
2.308397912525057,-2.836747665400385
2.3234511382367917,-2.8738381900817696
2.3396771238804575,-2.9105008709321565
2.356880979032851,-2.946809908017321
2.3748678132707712,-2.9828395014030376
2.3934427361710147,-3.0186638511550807
2.412410857310378,-3.0543571573392265
2.431577286265659,-3.0899936200212483
2.450747132613654,-3.1256474392669213
2.469725505931161,-3.161392815142021
2.488317515794977,-3.1973039477123226
2.506328271781898,-3.2334550370435986
2.5235870049165783,-3.2699108503261916
2.540111534185304,-3.3066624059953202
2.5560084164882877,-3.34366602085082
2.5713847259254496,-3.380877809437648
2.5863475365967115,-3.4182538863007617
2.601003922601995,-3.45575036598512
2.615460958041221,-3.4933233630356795
2.6298257170143096,-3.5309289919973983
2.644205273621184,-3.5685233674152337
2.658706701961764,-3.6060626038341446
2.6734250266109494,-3.643508135373008
2.6883888034505565,-3.6808507404713824
2.703603793409301,-3.7180912609894015
2.7190757370481338,-3.755230547779074
2.7348103749280077,-3.79226945169241
2.750813447609874,-3.8292088235814172
2.7670906956546832,-3.866049514298106
2.7836478596233887,-3.902792374694485
2.8004906800769414,-3.9394382556225636
2.817611907893279,-3.975992161176577
2.834876920622475,-4.01249982102377
2.8520789058182396,-4.049030046421669
2.869010226272224,-4.08565191233221
2.885463244776075,-4.122434493717326
2.901230324121443,-4.159446865538951
2.9161038270999766,-4.1967581027590155
2.9298761165033245,-4.234437280339457
2.9423755783234316,-4.272541647656576
2.9536985594076497,-4.311040488719483
2.964062186533672,-4.34986343827245
2.973684170901048,-4.388939939207535
2.9827822237093256,-4.428199434416798
2.991574056158055,-4.467571366792298
3.0002773794467843,-4.506985179226096
3.0091099047750625,-4.54637031461025
3.018289343342439,-4.58565621583682
3.0280334063484617,-4.6247723257978635
3.0385598049926803,-4.663648087385442
3.0500579851357053,-4.702221909685231
3.062419243313732,-4.740526779264374
3.0753560518790453,-4.778652408429618
3.0885784556724807,-4.8166892795311105
3.101796499534876,-4.854727874918995
3.114720228307067,-4.892858676943416
3.1270596868298903,-4.93117216795452
3.138549803021101,-4.9697498887857385
3.1491321478057177,-5.008599124907758
3.158850623274566,-5.047690389979147
3.16774986306438,-5.08699393478383
3.1758745008118976,-5.1264800101057375
3.183269170153852,-5.1661188667287945
3.1899785047269797,-5.205880755436927
3.196047138168015,-5.245735927014062
3.2015218968068972,-5.285654886086042
3.206507013806757,-5.3256147831060945
3.211168294241326,-5.365599896534114
3.2156745701743445,-5.405594855256101
3.220194673669549,-5.445584288158053
3.2248974367906795,-5.485552824125974
3.229951691601474,-5.525485092045863
3.2355262701656695,-5.565365720803719
3.241763228177548,-5.605181665162668
3.248550702412347,-5.644941936057649
3.255636683459976,-5.684667717948735
3.2627676914931234,-5.724380323020921
3.269690246684475,-5.764101063459207
3.276150869206716,-5.803851251448589
3.281896079232533,-5.843652199174063
3.2866723969346134,-5.883525218820626
3.2902264707465947,-5.923491613308911
3.29243331592244,-5.963563413545069
3.293537408618218,-6.0037259640468
3.2938492908601655,-6.043959837353318
3.293679504674524,-6.084245606003838
3.2933385920875313,-6.124563842537573
3.2931370951254286,-6.164895119493742
3.293385555814454,-6.205220009411556
3.294394516180847,-6.24551908483023
3.2964352448547714,-6.285774531469277
3.2993272286696134,-6.3259870922794565
3.3026007321116824,-6.366169390207613
3.3057812993714135,-6.406334242089818
3.308394474639242,-6.446494464762141
3.309965802105605,-6.4866628750606505
3.310022050295444,-6.526852130322686
3.3082652518587774,-6.567052055558648
3.3047534878639255,-6.607206091991682
3.299588020739217,-6.647252055444243
3.292870112912983,-6.687127761738795
3.284701026813553,-6.7267710266977945
3.2751820248692565,-6.766119666143697
3.2644143695084247,-6.8051114958989665
3.2525011166271547,-6.84368893002583
3.239571331576572,-6.881861067760704
3.2257736875484695,-6.919687280530217
3.211257338756527,-6.957228173044373
3.196171439414427,-6.994544350013168
3.18066514373585,-7.0316964161466045
3.164887605934476,-7.068744976154684
3.1489879802239864,-7.105750634747406
3.133115420818063,-7.142773996634769
3.117418444564553,-7.17987539341473
3.101972110236775,-7.217083679809474
3.086710739103352,-7.254367404346411
3.071552748594938,-7.291688300738714
3.0564165561421843,-7.3290081026995555
3.0412205791757443,-7.366288543942109
3.0258832351262703,-7.403491358179549
3.010322941424415,-7.440578279125048
2.9944581157128938,-7.477511040606832
2.978244861588787,-7.514271822544187
2.9617820586402326,-7.550920266365972
2.9452023927253803,-7.587534354712956
2.9286385497023817,-7.624192070225904
2.912223215429386,-7.660971395545592
2.8960890757645434,-7.697950313312783
2.880368511700236,-7.735206620650296
2.8650552093852606,-7.772733715622781
2.8497852307432123,-7.810307373584465
2.8341377767594342,-7.847668768677945
2.8176920484192687,-7.884559075045817
2.80002724670806,-7.92071946683068
2.780722572611148,-7.955891118175133
2.7593572271138793,-7.989815203221769
2.7355625369529757,-8.022245837082451
2.7093973522738786,-8.053043273718728
2.6811300338803914,-8.082119781133548
2.651030381002318,-8.109387984439842
2.619368192869464,-8.134760508750546
2.586413268711634,-8.1581499791786
2.55241139637258,-8.179521465219098
2.517504675059044,-8.199066507529361
2.4818072214028706,-8.217037764806646
2.445433151604968,-8.233687896689439
2.408496581866243,-8.249269562816233
2.3711116283876046,-8.264035422825511
2.333392407369961,-8.278238136355762
2.2954530350142193,-8.292130363045473
2.2574076275212884,-8.305964762533135
2.2193703010920762,-8.31999399445723
2.181455171927492,-8.334470718456249
2.1437763562284426,-8.34964759416868
2.1064479701958363,-8.365777281233004
2.069583725313513,-8.383111377613186
2.033229498802951,-8.401723534964257
1.997287815070306,-8.421311354498982
1.9616429833621938,-8.44152465449133
1.9261793129252263,-8.462013253215277
1.890781113006022,-8.482426968944784
1.855332692851194,-8.502415619953828
1.8197183617073551,-8.521629024516374
1.7838224288211235,-8.539717000906395
1.747529203439113,-8.55632936739786
1.7107229948079354,-8.57111594226474
1.6732881121742096,-8.583726543781003
1.6351088701186103,-8.5938110084444
1.5961275177410474,-8.601217105586139
1.5564874629058338,-8.606479861888294
1.5163757442747037,-8.61028336831231
1.4759794005093916,-8.613311715819625
1.4354854702716375,-8.616248995371691
1.3950809922231755,-8.619779297929952
1.35495300502574,-8.624586714455853
1.315285027242737,-8.631340799197622
1.276163505654484,-8.640310235592922
1.2375679203793353,-8.651321974053378
1.1994722466146512,-8.664180231688803
1.1618504595577883,-8.678689225608998
1.1246765344061012,-8.69465317292378
1.0879244463569515,-8.711876290742952
1.0515681706076925,-8.730162796176325
1.015581682355685,-8.749316906333702
0.9799389567982847,-8.769142838324896
0.9446139691328471,-8.789444809259715
0.9095787345786105,-8.810031082305516
0.8747784925634775,-8.830765194916333
0.840139102035666,-8.851550692409166
0.8055859896398371,-8.87229201252173
0.7710445820206479,-8.892893592991735
0.736440305822755,-8.9132598715569
0.7016985876908203,-8.933295285954939
0.6667448542695001,-8.952904273923563
0.6315045537282394,-8.971991304888327
0.595929394456704,-8.990499507398855
0.5600484035725476,-9.008485835185033
0.5239047674758601,-9.026028086640348
0.48754167256673603,-9.04320406015829
0.45100230524526524,-9.060091554132347
0.41432985191153754,-9.07676836695601
0.37756749896564756,-9.093312297022768
0.3407584328076853,-9.109801142726107
0.3039458398377404,-9.126312702459517
0.26717290645590763,-9.142924774616489
0.23048281906227508,-9.159715157590512
0.1939182290925237,-9.176760527733597
0.15750713138916092,-9.194106820464333
0.12126142435847057,-9.211766210321922
0.0851921826807923,-9.229749144151796
0.049310481036461046,-9.248066068799398
0.013627394105811631,-9.266727431110159
-0.021846003430816364,-9.285743677929519
-0.057098636893088,-9.305125256102912
-0.09211943160066843,-9.32488261247578
-0.12689732385579955,-9.345026180181069
-0.1614351279858658,-9.365549064710734
-0.19577667768868706,-9.386393156133932
-0.22997334881631495,-9.407490927636692
-0.26407651722080566,-9.428774852405025
-0.2981375587542153,-9.450177403624958
-0.3322078492685956,-9.47163105448251
-0.3663387646160026,-9.493068278163697
-0.40058168064849237,-9.514421547854543
-0.4349879732181168,-9.53562333674107
-0.4696057199622167,-9.556601970952974
-0.5044628960631459,-9.577260500517543
-0.5395799036499231,-9.597492453377727
-0.5749771310275993,-9.617191340094706
-0.6106749665012186,-9.636250671229671
-0.64669379837583,-9.654563957343802
-0.6830540149564829,-9.672024708998284
-0.7197760045482215,-9.688526436754302
-0.7568801554560949,-9.70396265117304
-0.7943868559851525,-9.718226862815682
-0.8323164944404381,-9.731212582243414
-0.8706779139128645,-9.742855471955975
-0.9094214486340204,-9.753304812131763
-0.9484789426116582,-9.762777391335725
-0.9877822326894453,-9.771490024289129
-1.0272631557110492,-9.779659525713251
-1.066853548520132,-9.787502710329358
-1.1064852479603617,-9.795236392858719
-1.1460900908754053,-9.803077388022603
-1.185599914108925,-9.811242510542282
-1.2249465545045886,-9.819948575139023
-1.2640624279948365,-9.829410622251832
-1.3029213666669608,-9.83971679649207
-1.3415655590377875,-9.850745803769495
-1.3800435885372202,-9.862356756485223
-1.4184040385951573,-9.874408767040373
-1.456695492641504,-9.886760947836061
-1.4949665341061595,-9.899272411273406
-1.5332657464190276,-9.911802269753531
-1.5716417130100109,-9.92420963567755
-1.6101430173090086,-9.936353621446585
-1.6488173649497464,-9.948095596864498
-1.6876672769753767,-9.959413131624546
-1.7266292324424493,-9.97045363366441
-1.7656344718461217,-9.981377982776827
-1.8046142356815513,-9.992347058754532
-1.8434997644438902,-10.003521741390268
-1.8822222986282953,-10.015062910476761
-1.9207130787299243,-10.02713144580676
-1.9589033452439295,-10.039888227172993
-1.996724338665468,-10.053494134368199
-2.034107299489697,-10.06811004718512
-2.0709834682117694,-10.083896845416486
-2.107284085326842,-10.101015408855037
-2.1429444799457342,-10.119616885857585
-2.1780425452625107,-10.139513103759661
-2.21283241451485,-10.160096415719151
-2.247579139831634,-10.180733186515733
-2.2825477733417388,-10.200789780929076
-2.318003367174048,-10.219632563738857
-2.354210961396834,-10.236627928885175
-2.3913532741651125,-10.251341310246906
-2.4293342073387625,-10.264012270572318
-2.467998692000824,-10.2750229535987
-2.507191659234341,-10.284755503063344
-2.5467580401223597,-10.293592062703537
-2.5865427657479176,-10.301914776256567
-2.626390767194061,-10.31010578745973
-2.6661469755438336,-10.318547240050304
-2.705656321880276,-10.327621277765585
-2.7447637372864317,-10.337710044342861
-2.783314152845346,-10.349195683519422
-2.8211524996400583,-10.362460339032555
-2.8581237115327123,-10.377886147563386
-2.8941561555446693,-10.395643408002678
-2.929480291318966,-10.415135402457201
-2.964394928752413,-10.435591870920929
-2.9991988777418173,-10.456242553387835
-3.0341909481839813,-10.47631718985189
-3.0696699499757143,-10.49504552030707
-3.1059324791296627,-10.511663124279263
-3.143124088632493,-10.525803985414443
-3.181145096502317,-10.537748940275037
-3.2198733700660025,-10.547838043304136
-3.259186776650421,-10.556411348944842
-3.2989631835824453,-10.56380891164025
-3.3390804581889406,-10.570370785833452
-3.37941646779678,-10.57643702596755
-3.4198490797328356,-10.582347686485637
-3.4602561613239735,-10.588442821830808
-3.5005232460103537,-10.595038965945964
-3.540597180526095,-10.60226453667281
-3.580454226257291,-10.610157704383212
-3.6200708302062368,-10.61875606995762
-3.659423439375223,-10.628097234276469
-3.69848850076654,-10.638218798220207
-3.7372424613824804,-10.649158362669272
-3.775661768225338,-10.660953528504113
-3.813722868297402,-10.673641896605169
-3.8514022086009647,-10.687261067852882
-3.888676236138319,-10.701848643127699
-3.925522744676477,-10.717439535467484
-3.9619493695500574,-10.734009100784315
-3.997992970923725,-10.751474368735355
-4.033691632362485,-10.76974992734302
-4.069083437431348,-10.788750364629731
-4.104206469695319,-10.80839026861791
-4.13909881271941,-10.828584227329971
-4.173798550068626,-10.849246828788338
-4.208343765307975,-10.870292661015428
-4.2427725420024665,-10.891636312033663
-4.277122963717109,-10.913192369865458
-4.311433114016908,-10.934875422533235
-4.345740098255254,-10.956601066482973
-4.380069839641284,-10.978296425663997
-4.414441136102366,-10.999895969370813
-4.448872670746666,-11.021334285263315
-4.483383126682348,-11.042545961001386
-4.517991187017574,-11.063465584244916
-4.552715534860509,-11.084027742653797
-4.587574853319319,-11.10416702388792
-4.622587825502165,-11.123818015607167
-4.65777313451721,-11.142915305471437
-4.693149463472624,-11.161393481140614
-4.728735495476564,-11.179187130274583
-4.764550322099559,-11.196231924685959
-4.800626053478792,-11.212498090446633
-4.837010220803512,-11.227996784634673
-4.873751248546753,-11.242741535307998
-4.910897561181544,-11.25674587052453
-4.948497583180918,-11.27002331834219
-4.986599739017908,-11.282587406818898
-5.025252453165544,-11.294451664012573
-5.064504150096857,-11.305629617981142
-5.104403254284881,-11.316134796782519
-5.144998190202643,-11.325980728474628
-5.18631646948073,-11.335203667723603
-5.227738519875119,-11.344543074498006
-5.267889254353044,-11.35555944916992
-5.305350823561927,-11.369859763196882
-5.338705378149191,-11.389050988036423
-5.366619381087144,-11.414600250508027
-5.3887437074214475,-11.446341882341212
-5.405366375614971,-11.483053417333647
-5.416786115165112,-11.523494623425531
-5.4233016555692695,-11.56642526855705
-5.425211726324841,-11.610605120668398
-5.422815056929226,-11.654793947699773
-5.416410458616975,-11.697752231601745
-5.40633988880348,-11.738617355400235
-5.393059192071427,-11.777521557169388
-5.37704278544022,-11.814759313476639
-5.35876508592926,-11.85062510088941
-5.338700510557951,-11.885413395975139
-5.317323476345695,-11.91941867530125
-5.295108400311896,-11.952935415435178
-5.272529699475953,-11.98625809294436
-5.250061790857275,-12.019681184396212
-5.228179091475261,-12.053499166358172
-5.207354869752559,-12.088005780824371
-5.187768384607309,-12.123306739019203
-5.168916189038216,-12.159071134583053
-5.1501981712307,-12.194906240164238
-5.13101421937019,-12.230419328411067
-5.110764221642103,-12.265217671971852
-5.088848066231865,-12.29890854349491
-5.064665641324899,-12.33109921562855
-5.037671213646747,-12.361405310118835
-5.007875302413216,-12.389527853844092
-4.975614266113727,-12.415217901946354
-4.941228585623102,-12.438227142504813
-4.9050587418161555,-12.45830726359865
-4.867445215567712,-12.475209953307058
-4.828728487752583,-12.488686899709222
-4.789249039245596,-12.49848979088433
-4.749338802343055,-12.504392425859375
-4.709208856176885,-12.506481191070622
-4.668980729927005,-12.505074094423613
-4.628773841741163,-12.500494604020801
-4.588707609767105,-12.493066187964649
-4.548901452152585,-12.483112314357612
-4.5094747870453515,-12.470956451302149
-4.470547032593154,-12.456922066900715
-4.4322376069437395,-12.441332629255772
-4.394663905279341,-12.424510014670716
-4.3578531795196405,-12.406705168946612
-4.321708457346311,-12.388071290284138
-4.286123706777571,-12.36875444815953
-4.250992895831633,-12.348900712049012
-4.216209992526718,-12.32865615142882
-4.181668964881039,-12.308166835775184
-4.147263780912821,-12.287578834564334
-4.112888408640277,-12.2670382172725
-4.0784368160816244,-12.246691053375912
-4.043802971255081,-12.226683412350804
-4.008880842178866,-12.207161363673404
-3.9735643968711907,-12.188270976819942
-3.93775846338577,-12.170149355754877
-3.9014494812057183,-12.152866230055876
-3.864661002908323,-12.136460690553328
-3.8274167678996056,-12.120971673841
-3.7897405155855894,-12.10643811651265
-3.751655985372294,-12.09289895516204
-3.713186916665747,-12.080393126382939
-3.67435704887197,-12.068959566769104
