0.9016741514205933,-1.6540613174438477
1.1829761266708374,-2.233128070831299
1.3807235956192017,-2.730849504470825
1.627366304397583,-3.395203113555908
1.8556265830993652,-3.918973207473755
2.0202701091766357,-4.284804344177246
2.1365034580230713,-4.5746870040893555
2.2435059547424316,-5.011103630065918
2.3307042121887207,-5.486996173858643
2.36545467376709,-5.925931453704834
2.393876552581787,-6.271385192871094
2.3803772926330566,-6.605940818786621
2.2998218536376953,-6.85856819152832
2.1951327323913574,-7.106820106506348
2.0773720741271973,-7.308964729309082
1.8699398040771484,-7.462255477905273
1.6661226749420166,-7.606108665466309
1.4635844230651855,-7.720478057861328
1.2125229835510254,-7.82570219039917
0.9797632694244385,-7.911341190338135
0.6444302797317505,-8.0633544921875
0.2970259189605713,-8.219708442687988
-0.06563782691955566,-8.374855995178223
-0.4769723415374756,-8.52250862121582
-0.8433566689491272,-8.688241004943848
-1.392324447631836,-8.926817893981934
-1.8566017150878906,-9.106239318847656
-2.3360888957977295,-9.285120964050293
-3.000375270843506,-9.519978523254395
-3.526759386062622,-9.728047370910645
-4.099949359893799,-9.963553428649902
-4.56193208694458,-10.08193588256836
-4.995569229125977,-10.261991500854492
-5.156937599182129,-10.334887504577637
-5.543741226196289,-10.50800609588623
-5.834073543548584,-10.675606727600098
-6.031831741333008,-10.832076072692871
-6.203481674194336,-11.013337135314941
-6.325334072113037,-11.225741386413574
-6.354547500610352,-11.491791725158691
-6.356784820556641,-11.688031196594238
-6.329343318939209,-11.928508758544922
-6.138448238372803,-12.238811492919922
-6.004471778869629,-12.46930980682373
-5.889900207519531,-12.688482284545898
-5.712965965270996,-12.90093994140625
-5.517656326293945,-13.052968978881836
-5.324137210845947,-13.166322708129883
-5.0282206535339355,-13.228013038635254
-4.7917938232421875,-13.25669002532959
-4.518903732299805,-13.214911460876465
-4.227330207824707,-13.150763511657715
-3.8254847526550293,-13.015564918518066
-3.500584125518799,-12.892206192016602
-3.1508936882019043,-12.755752563476562
-2.847280979156494,-12.63552474975586
-2.5067667961120605,-12.49535846710205
-2.1769301891326904,-12.399425506591797
-1.6980094909667969,-12.253081321716309
-1.2830500602722168,-12.164690017700195
-0.8622456192970276,-12.003328323364258
-0.22963601350784302,-11.653233528137207
0.3377748131752014,-11.337958335876465
0.978328287601471,-11.020855903625488
1.497288465499878,-10.763586044311523
1.9601683616638184,-10.547966957092285
2.41935133934021,-10.296553611755371
2.87874698638916,-10.089802742004395
3.3297197818756104,-9.864786148071289
3.6670687198638916,-9.668597221374512
4.10488748550415,-9.38137149810791
4.451099872589111,-9.105380058288574
4.904682159423828,-8.671136856079102
5.261406898498535,-8.302286148071289
5.596553325653076,-7.8370161056518555
5.788359642028809,-7.4669036865234375
5.984337329864502,-7.043923854827881
6.075037479400635,-6.615445613861084
6.145725727081299,-6.240317344665527
6.200834274291992,-5.849340438842773
6.174722671508789,-5.5930070877075195
6.150121212005615,-5.156246185302734
6.066890716552734,-4.871853828430176
5.961917400360107,-4.539167881011963
5.819510459899902,-4.079050064086914
5.708362579345703,-3.784062623977661
5.569750785827637,-3.443523406982422
5.457152366638184,-3.1591005325317383
5.2505364418029785,-2.684957504272461
5.022043704986572,-2.2433652877807617
4.874882698059082,-1.9167540073394775
4.725090026855469,-1.5513465404510498
4.574520111083984,-1.2165777683258057
4.289983749389648,-0.7999496459960938
3.936182737350464,-0.18064936995506287
3.6846957206726074,0.22847875952720642
3.3478987216949463,0.6137677431106567
3.0595686435699463,0.9389997720718384
2.8299221992492676,1.230068564414978
2.5635204315185547,1.4081865549087524
2.2500388622283936,1.4759050607681274
1.9733638763427734,1.4780486822128296
1.6489067077636719,1.4214820861816406
1.4151535034179688,1.3609925508499146
1.1290677785873413,1.2024568319320679
0.9068496227264404,1.050288438796997
0.661564826965332,0.8505116701126099
0.5285499095916748,0.6491293907165527
0.4207695722579956,0.3920119106769562
0.38050615787506104,0.15039649605751038
0.37695538997650146,-0.0592024028301239
0.38300561904907227,-0.28773096203804016
0.41704225540161133,-0.49608489871025085
0.5235699415206909,-0.8822999000549316
0.6004306077957153,-1.0863661766052246
0.6806384325027466,-1.267086386680603
0.9016741514205933,-1.6540613174438477
