x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-1.7847061951955159,-2.8998775482177734,-1.2116305937731349,-3.555064601514481,-2.4014208330993574,-2.1947987674595746,0.8704514459481624,0.9367353050250291,1.8071867509731914
-2.226021607716878,-3.285885016123453,-1.5497404513364526,-3.782841946579981,-2.9882480377102385,-2.7257722532753683,0.8392391752081285,0.9458939886085219,1.7851331638166505
-2.570906162261963,-3.7552193005879717,-1.7075769905424454,-3.9787520867705366,-3.512588257804962,-3.5113994119402725,0.8917982760918797,0.9727349624468272,1.8645332385387068
-2.7365349133809405,-4.394911289215088,-1.7641258980197918,-4.364431399474586,-3.73562017373773,-4.426227338424819,0.9728865899138665,0.9995759362851326,1.9724625261989992
-2.714157978693644,-5.108809312184651,-1.6660047872605328,-4.955629800371791,-3.633976505639194,-5.243233701735284,1.059287060031719,0.9295891775501381,1.9888762375818572
-2.5966213544209795,-5.913070837656656,-1.4798654123466297,-5.823440493572973,-3.424139130899465,-5.979487052916152,1.1203470144285332,0.8301787663131914,1.9505257807417247
-2.5312441984812417,-6.72764237721761,-1.4014860300955412,-6.8859930500233135,-3.2549383678361923,-6.626206988804648,1.1408016719010503,0.7307683550762447,1.871570026977295
-2.6469167073567705,-7.552911758422851,-1.682726277368265,-7.909696036741549,-3.354438462608857,-7.291103892475245,1.028084727314249,0.7544073122836449,1.7824920395978938
-2.926344871520996,-8.308051427205402,-2.121723184066203,-8.56988586824756,-3.674882527408834,-8.064467464972951,0.8461520752432499,0.7871732775818295,1.6333253528250795
-3.1770756244659424,-9.078551292419432,-2.503400852522029,-9.138031664382249,-4.0172746343181505,-9.004368093478206,0.6762955071583122,0.8434675590452687,1.519763066203581
-3.240188519159953,-9.793368021647133,-2.646276062690791,-9.5769296903822,-4.055587784742767,-10.090522348745441,0.6321214734447673,0.8678575092872336,1.499978982732001
-3.0215136210123696,-10.393417676289875,-2.582377017756586,-9.880428042923347,-3.5855613040383045,-11.052325660665243,0.6752772173415537,0.8673577811955888,1.5426349985371424
-2.597522735595703,-10.756368319193522,-2.3296917837120725,-10.08682050172949,-2.9019634408536072,-11.517436479236522,0.7211294604006553,0.8197004863053146,1.5408299467059698
-2.0989336172739663,-10.95581277211507,-1.7837612832616652,-10.270826130234342,-2.420794818823693,-11.655336809629857,0.7540161136751654,0.770018514143668,1.5240346278188333
