19.75220508,-15.08336475,1.1,1.1
20.05608144,-15.31542441,1.1,1.1
20.3599578,-15.54748376,1.1,1.1
20.66383423,-15.77954288,1.1,1.1
20.96771082,-16.01160162,1.1,1.1
21.27158756,-16.24365989,1.1,1.1
21.57546461,-16.47571748,1.1,1.1
21.87934196,-16.70777446,1.1,1.1
22.18321969,-16.93983068,1.1,1.1
22.48709796,-17.17188598,1.1,1.1
22.79097669,-17.40394028,1.1,1.1
23.09485611,-17.63599344,1.1,1.1
23.39873621,-17.86804545,1.1,1.1
23.702617,-18.10009623,1.1,1.1
24.00649864,-18.33214557,1.1,1.1
24.31038111,-18.56419337,1.1,1.1
24.61426465,-18.79623965,1.1,1.1
24.91814912,-19.02828417,1.1,1.1
25.22203472,-19.260327,1.1,1.1
25.52592148,-19.49236785,1.1,1.1
25.82980946,-19.72440671,1.1,1.1
26.13369866,-19.95644351,1.1,1.1
26.43758931,-20.18847809,1.1,1.1
26.74148142,-20.42051038,1.1,1.1
27.04537498,-20.65254029,1.1,1.1
27.34927014,-20.88456769,1.1,1.1
27.65316691,-21.11659256,1.1,1.1
27.95706544,-21.34861468,1.1,1.1
28.26096573,-21.58063397,1.1,1.1
28.56486785,-21.81265035,1.1,1.1
28.86877188,-22.04466383,1.1,1.1
29.1726779,-22.2766741,1.1,1.1
29.47658599,-22.50868124,1.1,1.1
29.78049621,-22.74068508,1.1,1.1
30.08440858,-22.97268549,1.1,1.1
30.38832323,-23.20468246,1.1,1.1
30.69224019,-23.43667576,1.1,1.1
30.99615958,-23.66866538,1.1,1.1
31.30008143,-23.90065119,1.1,1.1
31.6040058,-24.1326331,1.1,1.1
31.90793276,-24.36461103,1.1,1.1
32.21186241,-24.59658483,1.1,1.1
32.5157948,-24.82855451,1.1,1.1
32.8197298,-25.06052013,1.1,1.1
33.12365623,-25.29250089,1.1,1.1
33.42754558,-25.52454594,1.1,1.1
33.73136774,-25.75670697,1.1,1.1
34.03509242,-25.98903557,1.1,1.1
34.33868967,-26.2215835,1.1,1.1
34.64212935,-26.45440236,1.1,1.1
34.94538128,-26.68754399,1.1,1.1
35.24841533,-26.92105999,1.1,1.1
35.55140305,-27.15467567,1.1,1.1
35.85852931,-27.38161872,1.1,1.1
36.17766659,-27.58914664,1.1,1.1
36.51249014,-27.77144149,1.1,1.1
36.8550255,-27.94189221,1.1,1.1
37.19786207,-28.11270628,1.1,1.1
37.54029651,-28.28435846,1.1,1.1
37.88273754,-28.45537787,1.1,1.1
38.22559535,-28.6242909,1.1,1.1
38.57001898,-28.78802999,1.1,1.1
38.91912852,-28.93927788,1.1,1.1
39.27636879,-29.07001667,1.1,1.1
39.64518456,-29.17222854,1.1,1.1
40.02724599,-29.23545413,1.1,1.1
40.4082636,-29.22727966,1.1,1.1
40.765149,-29.10429809,1.1,1.1
41.05485994,-28.85708981,1.1,1.1
41.20569142,-28.52735404,1.1,1.1
41.20255436,-28.1549488,1.1,1.1
41.11481546,-27.77105917,1.1,1.1
41.00713784,-27.40001914,1.1,1.1
40.89444223,-27.03868651,1.1,1.1
40.77777987,-26.67798084,1.1,1.1
40.65793672,-26.3163055,1.1,1.1
40.53562537,-25.95413538,1.1,1.1
40.4115586,-25.59194508,1.1,1.1
40.28635689,-25.23013091,1.1,1.1
40.16023474,-24.86874393,1.1,1.1
40.03329489,-24.50773988,1.1,1.1
39.90564003,-24.14707449,1.1,1.1
39.77737304,-23.78670374,1.1,1.1
39.64859645,-23.42658335,1.1,1.1
39.51941323,-23.06666923,1.1,1.1
39.38992589,-22.70691717,1.1,1.1
39.26023743,-22.34728292,1.1,1.1
39.13045034,-21.98772244,1.1,1.1
39.00066754,-21.62819148,1.1,1.1
38.87099168,-21.26864583,1.1,1.1
38.7415256,-20.9090414,1.1,1.1
38.61237189,-20.54933398,1.1,1.1
38.48363345,-20.18947941,1.1,1.1
38.35541286,-19.82943349,1.1,1.1
38.22781304,-19.46915203,1.1,1.1
38.10086181,-19.1086124,1.1,1.1
37.9739897,-18.74796398,1.1,1.1
37.84634056,-18.38743858,1.1,1.1
37.71705681,-18.02726858,1.1,1.1
37.58532901,-17.66767347,1.1,1.1
37.45250456,-17.30830281,1.1,1.1
37.32289919,-16.94802196,1.1,1.1
37.20104499,-16.58563886,1.1,1.1
37.0914739,-16.21996168,1.1,1.1
36.99821222,-15.85007953,1.1,1.1
36.92313951,-15.47627543,1.1,1.1
36.86756547,-15.09914919,1.1,1.1
36.83279976,-14.71930048,1.1,1.1
36.82004886,-14.33735532,1.1,1.1
36.82886297,-13.95435846,1.1,1.1
36.85745855,-13.57169224,1.1,1.1
36.9040142,-13.19074856,1.1,1.1
36.96675817,-12.81288023,1.1,1.1
37.04470419,-12.43882164,1.1,1.1
37.13749488,-12.0688119,1.1,1.1
37.24479048,-11.70307631,1.1,1.1
37.3662512,-11.34184016,1.1,1.1
37.50153721,-10.98532875,1.1,1.1
37.65030879,-10.63376736,1.1,1.1
37.81222619,-10.28738138,1.1,1.1
37.9869496,-9.946396012,1.1,1.1
38.17431129,-9.611272242,1.1,1.1
38.37545509,-9.284267284,1.1,1.1
38.59212845,-8.968465446,1.1,1.1
38.82608219,-8.66695524,1.1,1.1
39.07901193,-8.382763026,1.1,1.1
39.35039661,-8.116405671,1.1,1.1
39.63678916,-7.865088683,1.1,1.1
39.93454246,-7.625790518,1.1,1.1
40.2400094,-7.395490016,1.1,1.1
40.55006187,-7.171543669,1.1,1.1
40.86366612,-6.952833038,1.1,1.1
41.18031639,-6.738623914,1.1,1.1
41.49950687,-6.52818224,1.1,1.1
41.82073203,-6.320773959,1.1,1.1
42.14348593,-6.115664938,1.1,1.1
42.46726285,-5.91212112,1.1,1.1
42.79155718,-5.709408295,1.1,1.1
43.1158639,-5.50679363,1.1,1.1
43.43985144,-5.303791677,1.1,1.1
43.76357363,-5.10046696,1.1,1.1
44.08713589,-4.896958156,1.1,1.1
44.4106438,-4.693403788,1.1,1.1
44.734203,-4.489942381,1.1,1.1
45.057919,-4.286712689,1.1,1.1
45.38189744,-4.08385316,1.1,1.1
45.70624376,-3.881502547,1.1,1.1
46.03104586,-3.67977537,1.1,1.1
46.35626299,-3.478612535,1.1,1.1
46.68179754,-3.27787804,1.1,1.1
47.00755165,-3.077435578,1.1,1.1
47.33342747,-2.877148993,1.1,1.1
47.65932722,-2.676881903,1.1,1.1
47.98515296,-2.476498,1.1,1.1
48.31080684,-2.275861053,1.1,1.1
48.6361911,-2.074834755,1.1,1.1
48.96120786,-1.873282798,1.1,1.1
49.28575929,-1.671068952,1.1,1.1
49.60974752,-1.468056908,1.1,1.1
49.93307478,-1.264110437,1.1,1.1
50.25564306,-1.059093153,1.1,1.1
50.57735466,-0.852868828,1.1,1.1
50.89811172,-0.645301152,1.1,1.1
51.21781632,-0.436253895,1.1,1.1
51.53620525,-0.225391297,1.1,1.1
51.85066573,-0.009546637,1.1,1.1
52.15683905,0.216550965,1.1,1.1
52.45032501,0.458222239,1.1,1.1
52.72673196,0.720771321,1.1,1.1
52.98313306,1.006604269,1.1,1.1
53.21972955,1.311939261,1.1,1.1
